date_id,full_date,year,quarter,month,month_name,day_name,is_weekend
558,2023-01-09,2023,1,1,January,Monday,False
559,2023-01-10,2023,1,1,January,Tuesday,False
560,2023-01-11,2023,1,1,January,Wednesday,False
561,2023-01-12,2023,1,1,January,Thursday,False
562,2023-01-13,2023,1,1,January,Friday,True
563,2023-01-14,2023,1,1,January,Saturday,True
564,2023-01-15,2023,1,1,January,Sunday,False
565,2023-01-16,2023,1,1,January,Monday,False
566,2023-01-17,2023,1,1,January,Tuesday,False
567,2023-01-18,2023,1,1,January,Wednesday,False
568,2023-01-19,2023,1,1,January,Thursday,False
569,2023-01-20,2023,1,1,January,Friday,True
570,2023-01-21,2023,1,1,January,Saturday,True
571,2023-01-22,2023,1,1,January,Sunday,False
572,2023-01-23,2023,1,1,January,Monday,False
573,2023-01-24,2023,1,1,January,Tuesday,False
574,2023-01-25,2023,1,1,January,Wednesday,False
575,2023-01-26,2023,1,1,January,Thursday,False
576,2023-01-27,2023,1,1,January,Friday,True
577,2023-01-28,2023,1,1,January,Saturday,True
578,2023-01-29,2023,1,1,January,Sunday,False
579,2023-01-30,2023,1,1,January,Monday,False
580,2023-01-31,2023,1,1,January,Tuesday,False
581,2023-02-01,2023,1,2,February,Wednesday,False
582,2023-02-02,2023,1,2,February,Thursday,False
583,2023-02-03,2023,1,2,February,Friday,True
584,2023-02-04,2023,1,2,February,Saturday,True
585,2023-02-05,2023,1,2,February,Sunday,False
586,2023-02-06,2023,1,2,February,Monday,False
587,2023-02-07,2023,1,2,February,Tuesday,False
588,2023-02-08,2023,1,2,February,Wednesday,False
589,2023-02-09,2023,1,2,February,Thursday,False
590,2023-02-10,2023,1,2,February,Friday,True
591,2023-02-11,2023,1,2,February,Saturday,True
592,2023-02-12,2023,1,2,February,Sunday,False
593,2023-02-13,2023,1,2,February,Monday,False
594,2023-02-14,2023,1,2,February,Tuesday,False
595,2023-02-15,2023,1,2,February,Wednesday,False
596,2023-02-16,2023,1,2,February,Thursday,False
597,2023-02-17,2023,1,2,February,Friday,True
598,2023-02-18,2023,1,2,February,Saturday,True
599,2023-02-19,2023,1,2,February,Sunday,False
600,2023-02-20,2023,1,2,February,Monday,False
601,2023-02-21,2023,1,2,February,Tuesday,False
602,2023-02-22,2023,1,2,February,Wednesday,False
603,2023-02-23,2023,1,2,February,Thursday,False
604,2023-02-24,2023,1,2,February,Friday,True
605,2023-02-25,2023,1,2,February,Saturday,True
606,2023-02-26,2023,1,2,February,Sunday,False
607,2023-02-27,2023,1,2,February,Monday,False
608,2023-02-28,2023,1,2,February,Tuesday,False
609,2023-03-01,2023,1,3,March,Wednesday,False
610,2023-03-02,2023,1,3,March,Thursday,False
611,2023-03-03,2023,1,3,March,Friday,True
612,2023-03-04,2023,1,3,March,Saturday,True
613,2023-03-05,2023,1,3,March,Sunday,False
614,2023-03-06,2023,1,3,March,Monday,False
615,2023-03-07,2023,1,3,March,Tuesday,False
616,2023-03-08,2023,1,3,March,Wednesday,False
617,2023-03-09,2023,1,3,March,Thursday,False
618,2023-03-10,2023,1,3,March,Friday,True
619,2023-03-11,2023,1,3,March,Saturday,True
620,2023-03-12,2023,1,3,March,Sunday,False
621,2023-03-13,2023,1,3,March,Monday,False
622,2023-03-14,2023,1,3,March,Tuesday,False
623,2023-03-15,2023,1,3,March,Wednesday,False
624,2023-03-16,2023,1,3,March,Thursday,False
625,2023-03-17,2023,1,3,March,Friday,True
626,2023-03-18,2023,1,3,March,Saturday,True
627,2023-03-19,2023,1,3,March,Sunday,False
628,2023-03-20,2023,1,3,March,Monday,False
629,2023-03-21,2023,1,3,March,Tuesday,False
630,2023-03-22,2023,1,3,March,Wednesday,False
631,2023-03-23,2023,1,3,March,Thursday,False
632,2023-03-24,2023,1,3,March,Friday,True
633,2023-03-25,2023,1,3,March,Saturday,True
634,2023-03-26,2023,1,3,March,Sunday,False
635,2023-03-27,2023,1,3,March,Monday,False
636,2023-03-28,2023,1,3,March,Tuesday,False
637,2023-03-29,2023,1,3,March,Wednesday,False
638,2023-03-30,2023,1,3,March,Thursday,False
639,2023-03-31,2023,1,3,March,Friday,True
640,2023-04-01,2023,2,4,April,Saturday,True
641,2023-04-02,2023,2,4,April,Sunday,False
642,2023-04-03,2023,2,4,April,Monday,False
643,2023-04-04,2023,2,4,April,Tuesday,False
644,2023-04-05,2023,2,4,April,Wednesday,False
645,2023-04-06,2023,2,4,April,Thursday,False
646,2023-04-07,2023,2,4,April,Friday,True
647,2023-04-08,2023,2,4,April,Saturday,True
648,2023-04-09,2023,2,4,April,Sunday,False
649,2023-04-10,2023,2,4,April,Monday,False
650,2023-04-11,2023,2,4,April,Tuesday,False
651,2023-04-12,2023,2,4,April,Wednesday,False
652,2023-04-13,2023,2,4,April,Thursday,False
653,2023-04-14,2023,2,4,April,Friday,True
654,2023-04-15,2023,2,4,April,Saturday,True
655,2023-04-16,2023,2,4,April,Sunday,False
656,2023-04-17,2023,2,4,April,Monday,False
657,2023-04-18,2023,2,4,April,Tuesday,False
658,2023-04-19,2023,2,4,April,Wednesday,False
659,2023-04-20,2023,2,4,April,Thursday,False
660,2023-04-21,2023,2,4,April,Friday,True
661,2023-04-22,2023,2,4,April,Saturday,True
662,2023-04-23,2023,2,4,April,Sunday,False
663,2023-04-24,2023,2,4,April,Monday,False
664,2023-04-25,2023,2,4,April,Tuesday,False
665,2023-04-26,2023,2,4,April,Wednesday,False
666,2023-04-27,2023,2,4,April,Thursday,False
667,2023-04-28,2023,2,4,April,Friday,True
668,2023-04-29,2023,2,4,April,Saturday,True
669,2023-04-30,2023,2,4,April,Sunday,False
670,2023-05-01,2023,2,5,May,Monday,False
671,2023-05-02,2023,2,5,May,Tuesday,False
672,2023-05-03,2023,2,5,May,Wednesday,False
673,2023-05-04,2023,2,5,May,Thursday,False
674,2023-05-05,2023,2,5,May,Friday,True
675,2023-05-06,2023,2,5,May,Saturday,True
676,2023-05-07,2023,2,5,May,Sunday,False
677,2023-05-08,2023,2,5,May,Monday,False
678,2023-05-09,2023,2,5,May,Tuesday,False
679,2023-05-10,2023,2,5,May,Wednesday,False
680,2023-05-11,2023,2,5,May,Thursday,False
681,2023-05-12,2023,2,5,May,Friday,True
682,2023-05-13,2023,2,5,May,Saturday,True
683,2023-05-14,2023,2,5,May,Sunday,False
684,2023-05-15,2023,2,5,May,Monday,False
685,2023-05-16,2023,2,5,May,Tuesday,False
686,2023-05-17,2023,2,5,May,Wednesday,False
687,2023-05-18,2023,2,5,May,Thursday,False
688,2023-05-19,2023,2,5,May,Friday,True
689,2023-05-20,2023,2,5,May,Saturday,True
690,2023-05-21,2023,2,5,May,Sunday,False
691,2023-05-22,2023,2,5,May,Monday,False
692,2023-05-23,2023,2,5,May,Tuesday,False
693,2023-05-24,2023,2,5,May,Wednesday,False
694,2023-05-25,2023,2,5,May,Thursday,False
695,2023-05-26,2023,2,5,May,Friday,True
696,2023-05-27,2023,2,5,May,Saturday,True
697,2023-05-28,2023,2,5,May,Sunday,False
698,2023-05-29,2023,2,5,May,Monday,False
699,2023-05-30,2023,2,5,May,Tuesday,False
700,2023-05-31,2023,2,5,May,Wednesday,False
701,2023-06-01,2023,2,6,June,Thursday,False
702,2023-06-02,2023,2,6,June,Friday,True
703,2023-06-03,2023,2,6,June,Saturday,True
704,2023-06-04,2023,2,6,June,Sunday,False
705,2023-06-05,2023,2,6,June,Monday,False
706,2023-06-06,2023,2,6,June,Tuesday,False
707,2023-06-07,2023,2,6,June,Wednesday,False
708,2023-06-08,2023,2,6,June,Thursday,False
709,2023-06-09,2023,2,6,June,Friday,True
710,2023-06-10,2023,2,6,June,Saturday,True
711,2023-06-11,2023,2,6,June,Sunday,False
712,2023-06-12,2023,2,6,June,Monday,False
713,2023-06-13,2023,2,6,June,Tuesday,False
714,2023-06-14,2023,2,6,June,Wednesday,False
715,2023-06-15,2023,2,6,June,Thursday,False
716,2023-06-16,2023,2,6,June,Friday,True
717,2023-06-17,2023,2,6,June,Saturday,True
718,2023-06-18,2023,2,6,June,Sunday,False
719,2023-06-19,2023,2,6,June,Monday,False
720,2023-06-20,2023,2,6,June,Tuesday,False
721,2023-06-21,2023,2,6,June,Wednesday,False
722,2023-06-22,2023,2,6,June,Thursday,False
723,2023-06-23,2023,2,6,June,Friday,True
724,2023-06-24,2023,2,6,June,Saturday,True
725,2023-06-25,2023,2,6,June,Sunday,False
726,2023-06-26,2023,2,6,June,Monday,False
727,2023-06-27,2023,2,6,June,Tuesday,False
728,2023-06-28,2023,2,6,June,Wednesday,False
729,2023-06-29,2023,2,6,June,Thursday,False
730,2023-06-30,2023,2,6,June,Friday,True
731,2023-07-01,2023,3,7,July,Saturday,True
732,2023-07-02,2023,3,7,July,Sunday,False
733,2023-07-03,2023,3,7,July,Monday,False
734,2023-07-04,2023,3,7,July,Tuesday,False
735,2023-07-05,2023,3,7,July,Wednesday,False
736,2023-07-06,2023,3,7,July,Thursday,False
737,2023-07-07,2023,3,7,July,Friday,True
738,2023-07-08,2023,3,7,July,Saturday,True
739,2023-07-09,2023,3,7,July,Sunday,False
740,2023-07-10,2023,3,7,July,Monday,False
741,2023-07-11,2023,3,7,July,Tuesday,False
742,2023-07-12,2023,3,7,July,Wednesday,False
743,2023-07-13,2023,3,7,July,Thursday,False
744,2023-07-14,2023,3,7,July,Friday,True
745,2023-07-15,2023,3,7,July,Saturday,True
746,2023-07-16,2023,3,7,July,Sunday,False
747,2023-07-17,2023,3,7,July,Monday,False
748,2023-07-18,2023,3,7,July,Tuesday,False
749,2023-07-19,2023,3,7,July,Wednesday,False
750,2023-07-20,2023,3,7,July,Thursday,False
751,2023-07-21,2023,3,7,July,Friday,True
752,2023-07-22,2023,3,7,July,Saturday,True
753,2023-07-23,2023,3,7,July,Sunday,False
754,2023-07-24,2023,3,7,July,Monday,False
755,2023-07-25,2023,3,7,July,Tuesday,False
756,2023-07-26,2023,3,7,July,Wednesday,False
757,2023-07-27,2023,3,7,July,Thursday,False
758,2023-07-28,2023,3,7,July,Friday,True
759,2023-07-29,2023,3,7,July,Saturday,True
760,2023-07-30,2023,3,7,July,Sunday,False
761,2023-07-31,2023,3,7,July,Monday,False
762,2023-08-01,2023,3,8,August,Tuesday,False
763,2023-08-02,2023,3,8,August,Wednesday,False
764,2023-08-03,2023,3,8,August,Thursday,False
765,2023-08-04,2023,3,8,August,Friday,True
766,2023-08-05,2023,3,8,August,Saturday,True
767,2023-08-06,2023,3,8,August,Sunday,False
768,2023-08-07,2023,3,8,August,Monday,False
769,2023-08-08,2023,3,8,August,Tuesday,False
770,2023-08-09,2023,3,8,August,Wednesday,False
771,2023-08-10,2023,3,8,August,Thursday,False
772,2023-08-11,2023,3,8,August,Friday,True
773,2023-08-12,2023,3,8,August,Saturday,True
774,2023-08-13,2023,3,8,August,Sunday,False
775,2023-08-14,2023,3,8,August,Monday,False
776,2023-08-15,2023,3,8,August,Tuesday,False
777,2023-08-16,2023,3,8,August,Wednesday,False
778,2023-08-17,2023,3,8,August,Thursday,False
779,2023-08-18,2023,3,8,August,Friday,True
780,2023-08-19,2023,3,8,August,Saturday,True
781,2023-08-20,2023,3,8,August,Sunday,False
782,2023-08-21,2023,3,8,August,Monday,False
783,2023-08-22,2023,3,8,August,Tuesday,False
784,2023-08-23,2023,3,8,August,Wednesday,False
785,2023-08-24,2023,3,8,August,Thursday,False
786,2023-08-25,2023,3,8,August,Friday,True
787,2023-08-26,2023,3,8,August,Saturday,True
788,2023-08-27,2023,3,8,August,Sunday,False
789,2023-08-28,2023,3,8,August,Monday,False
790,2023-08-29,2023,3,8,August,Tuesday,False
791,2023-08-30,2023,3,8,August,Wednesday,False
792,2023-08-31,2023,3,8,August,Thursday,False
793,2023-09-01,2023,3,9,September,Friday,True
794,2023-09-02,2023,3,9,September,Saturday,True
795,2023-09-03,2023,3,9,September,Sunday,False
796,2023-09-04,2023,3,9,September,Monday,False
797,2023-09-05,2023,3,9,September,Tuesday,False
798,2023-09-06,2023,3,9,September,Wednesday,False
799,2023-09-07,2023,3,9,September,Thursday,False
800,2023-09-08,2023,3,9,September,Friday,True
801,2023-09-09,2023,3,9,September,Saturday,True
802,2023-09-10,2023,3,9,September,Sunday,False
803,2023-09-11,2023,3,9,September,Monday,False
804,2023-09-12,2023,3,9,September,Tuesday,False
805,2023-09-13,2023,3,9,September,Wednesday,False
806,2023-09-14,2023,3,9,September,Thursday,False
807,2023-09-15,2023,3,9,September,Friday,True
808,2023-09-16,2023,3,9,September,Saturday,True
809,2023-09-17,2023,3,9,September,Sunday,False
810,2023-09-18,2023,3,9,September,Monday,False
811,2023-09-19,2023,3,9,September,Tuesday,False
812,2023-09-20,2023,3,9,September,Wednesday,False
813,2023-09-21,2023,3,9,September,Thursday,False
814,2023-09-22,2023,3,9,September,Friday,True
815,2023-09-23,2023,3,9,September,Saturday,True
816,2023-09-24,2023,3,9,September,Sunday,False
817,2023-09-25,2023,3,9,September,Monday,False
818,2023-09-26,2023,3,9,September,Tuesday,False
819,2023-09-27,2023,3,9,September,Wednesday,False
820,2023-09-28,2023,3,9,September,Thursday,False
821,2023-09-29,2023,3,9,September,Friday,True
822,2023-09-30,2023,3,9,September,Saturday,True
823,2023-10-01,2023,4,10,October,Sunday,False
824,2023-10-02,2023,4,10,October,Monday,False
825,2023-10-03,2023,4,10,October,Tuesday,False
826,2023-10-04,2023,4,10,October,Wednesday,False
827,2023-10-05,2023,4,10,October,Thursday,False
828,2023-10-06,2023,4,10,October,Friday,True
829,2023-10-07,2023,4,10,October,Saturday,True
830,2023-10-08,2023,4,10,October,Sunday,False
831,2023-10-09,2023,4,10,October,Monday,False
832,2023-10-10,2023,4,10,October,Tuesday,False
833,2023-10-11,2023,4,10,October,Wednesday,False
834,2023-10-12,2023,4,10,October,Thursday,False
835,2023-10-13,2023,4,10,October,Friday,True
836,2023-10-14,2023,4,10,October,Saturday,True
837,2023-10-15,2023,4,10,October,Sunday,False
838,2023-10-16,2023,4,10,October,Monday,False
839,2023-10-17,2023,4,10,October,Tuesday,False
840,2023-10-18,2023,4,10,October,Wednesday,False
841,2023-10-19,2023,4,10,October,Thursday,False
842,2023-10-20,2023,4,10,October,Friday,True
843,2023-10-21,2023,4,10,October,Saturday,True
844,2023-10-22,2023,4,10,October,Sunday,False
845,2023-10-23,2023,4,10,October,Monday,False
846,2023-10-24,2023,4,10,October,Tuesday,False
847,2023-10-25,2023,4,10,October,Wednesday,False
848,2023-10-26,2023,4,10,October,Thursday,False
849,2023-10-27,2023,4,10,October,Friday,True
850,2023-10-28,2023,4,10,October,Saturday,True
851,2023-10-29,2023,4,10,October,Sunday,False
852,2023-10-30,2023,4,10,October,Monday,False
853,2023-10-31,2023,4,10,October,Tuesday,False
854,2023-11-01,2023,4,11,November,Wednesday,False
855,2023-11-02,2023,4,11,November,Thursday,False
856,2023-11-03,2023,4,11,November,Friday,True
857,2023-11-04,2023,4,11,November,Saturday,True
858,2023-11-05,2023,4,11,November,Sunday,False
859,2023-11-06,2023,4,11,November,Monday,False
860,2023-11-07,2023,4,11,November,Tuesday,False
861,2023-11-08,2023,4,11,November,Wednesday,False
862,2023-11-09,2023,4,11,November,Thursday,False
863,2023-11-10,2023,4,11,November,Friday,True
864,2023-11-11,2023,4,11,November,Saturday,True
865,2023-11-12,2023,4,11,November,Sunday,False
866,2023-11-13,2023,4,11,November,Monday,False
867,2023-11-14,2023,4,11,November,Tuesday,False
868,2023-11-15,2023,4,11,November,Wednesday,False
869,2023-11-16,2023,4,11,November,Thursday,False
870,2023-11-17,2023,4,11,November,Friday,True
871,2023-11-18,2023,4,11,November,Saturday,True
872,2023-11-19,2023,4,11,November,Sunday,False
873,2023-11-20,2023,4,11,November,Monday,False
874,2023-11-21,2023,4,11,November,Tuesday,False
875,2023-11-22,2023,4,11,November,Wednesday,False
876,2023-11-23,2023,4,11,November,Thursday,False
877,2023-11-24,2023,4,11,November,Friday,True
878,2023-11-25,2023,4,11,November,Saturday,True
879,2023-11-26,2023,4,11,November,Sunday,False
880,2023-11-27,2023,4,11,November,Monday,False
881,2023-11-28,2023,4,11,November,Tuesday,False
882,2023-11-29,2023,4,11,November,Wednesday,False
883,2023-11-30,2023,4,11,November,Thursday,False
884,2023-12-01,2023,4,12,December,Friday,True
885,2023-12-02,2023,4,12,December,Saturday,True
886,2023-12-03,2023,4,12,December,Sunday,False
887,2023-12-04,2023,4,12,December,Monday,False
888,2023-12-05,2023,4,12,December,Tuesday,False
889,2023-12-06,2023,4,12,December,Wednesday,False
890,2023-12-07,2023,4,12,December,Thursday,False
891,2023-12-08,2023,4,12,December,Friday,True
892,2023-12-09,2023,4,12,December,Saturday,True
893,2023-12-10,2023,4,12,December,Sunday,False
894,2023-12-11,2023,4,12,December,Monday,False
895,2023-12-12,2023,4,12,December,Tuesday,False
896,2023-12-13,2023,4,12,December,Wednesday,False
897,2023-12-14,2023,4,12,December,Thursday,False
898,2023-12-15,2023,4,12,December,Friday,True
899,2023-12-16,2023,4,12,December,Saturday,True
900,2023-12-17,2023,4,12,December,Sunday,False
901,2023-12-18,2023,4,12,December,Monday,False
902,2023-12-19,2023,4,12,December,Tuesday,False
903,2023-12-20,2023,4,12,December,Wednesday,False
904,2023-12-21,2023,4,12,December,Thursday,False
905,2023-12-22,2023,4,12,December,Friday,True
906,2023-12-23,2023,4,12,December,Saturday,True
907,2023-12-24,2023,4,12,December,Sunday,False
908,2023-12-25,2023,4,12,December,Monday,False
909,2023-12-26,2023,4,12,December,Tuesday,False
910,2023-12-27,2023,4,12,December,Wednesday,False
911,2023-12-28,2023,4,12,December,Thursday,False
912,2023-12-29,2023,4,12,December,Friday,True
913,2023-12-30,2023,4,12,December,Saturday,True
914,2023-12-31,2023,4,12,December,Sunday,False
915,2024-01-01,2024,1,1,January,Monday,False
916,2024-01-02,2024,1,1,January,Tuesday,False
917,2024-01-03,2024,1,1,January,Wednesday,False
918,2024-01-04,2024,1,1,January,Thursday,False
919,2024-01-05,2024,1,1,January,Friday,True
920,2024-01-06,2024,1,1,January,Saturday,True
921,2024-01-07,2024,1,1,January,Sunday,False
922,2024-01-08,2024,1,1,January,Monday,False
923,2024-01-09,2024,1,1,January,Tuesday,False
924,2024-01-10,2024,1,1,January,Wednesday,False
925,2024-01-11,2024,1,1,January,Thursday,False
926,2024-01-12,2024,1,1,January,Friday,True
927,2024-01-13,2024,1,1,January,Saturday,True
928,2024-01-14,2024,1,1,January,Sunday,False
929,2024-01-15,2024,1,1,January,Monday,False
930,2024-01-16,2024,1,1,January,Tuesday,False
931,2024-01-17,2024,1,1,January,Wednesday,False
932,2024-01-18,2024,1,1,January,Thursday,False
933,2024-01-19,2024,1,1,January,Friday,True
934,2024-01-20,2024,1,1,January,Saturday,True
935,2024-01-21,2024,1,1,January,Sunday,False
936,2024-01-22,2024,1,1,January,Monday,False
937,2024-01-23,2024,1,1,January,Tuesday,False
938,2024-01-24,2024,1,1,January,Wednesday,False
939,2024-01-25,2024,1,1,January,Thursday,False
940,2024-01-26,2024,1,1,January,Friday,True
941,2024-01-27,2024,1,1,January,Saturday,True
942,2024-01-28,2024,1,1,January,Sunday,False
943,2024-01-29,2024,1,1,January,Monday,False
944,2024-01-30,2024,1,1,January,Tuesday,False
945,2024-01-31,2024,1,1,January,Wednesday,False
946,2024-02-01,2024,1,2,February,Thursday,False
947,2024-02-02,2024,1,2,February,Friday,True
948,2024-02-03,2024,1,2,February,Saturday,True
949,2024-02-04,2024,1,2,February,Sunday,False
950,2024-02-05,2024,1,2,February,Monday,False
951,2024-02-06,2024,1,2,February,Tuesday,False
952,2024-02-07,2024,1,2,February,Wednesday,False
953,2024-02-08,2024,1,2,February,Thursday,False
954,2024-02-09,2024,1,2,February,Friday,True
955,2024-02-10,2024,1,2,February,Saturday,True
956,2024-02-11,2024,1,2,February,Sunday,False
957,2024-02-12,2024,1,2,February,Monday,False
958,2024-02-13,2024,1,2,February,Tuesday,False
959,2024-02-14,2024,1,2,February,Wednesday,False
960,2024-02-15,2024,1,2,February,Thursday,False
961,2024-02-16,2024,1,2,February,Friday,True
962,2024-02-17,2024,1,2,February,Saturday,True
963,2024-02-18,2024,1,2,February,Sunday,False
964,2024-02-19,2024,1,2,February,Monday,False
965,2024-02-20,2024,1,2,February,Tuesday,False
966,2024-02-21,2024,1,2,February,Wednesday,False
967,2024-02-22,2024,1,2,February,Thursday,False
968,2024-02-23,2024,1,2,February,Friday,True
969,2024-02-24,2024,1,2,February,Saturday,True
970,2024-02-25,2024,1,2,February,Sunday,False
971,2024-02-26,2024,1,2,February,Monday,False
972,2024-02-27,2024,1,2,February,Tuesday,False
973,2024-02-28,2024,1,2,February,Wednesday,False
974,2024-02-29,2024,1,2,February,Thursday,False
975,2024-03-01,2024,1,3,March,Friday,True
976,2024-03-02,2024,1,3,March,Saturday,True
977,2024-03-03,2024,1,3,March,Sunday,False
978,2024-03-04,2024,1,3,March,Monday,False
979,2024-03-05,2024,1,3,March,Tuesday,False
980,2024-03-06,2024,1,3,March,Wednesday,False
981,2024-03-07,2024,1,3,March,Thursday,False
982,2024-03-08,2024,1,3,March,Friday,True
983,2024-03-09,2024,1,3,March,Saturday,True
984,2024-03-10,2024,1,3,March,Sunday,False
985,2024-03-11,2024,1,3,March,Monday,False
986,2024-03-12,2024,1,3,March,Tuesday,False
987,2024-03-13,2024,1,3,March,Wednesday,False
988,2024-03-14,2024,1,3,March,Thursday,False
989,2024-03-15,2024,1,3,March,Friday,True
990,2024-03-16,2024,1,3,March,Saturday,True
991,2024-03-17,2024,1,3,March,Sunday,False
992,2024-03-18,2024,1,3,March,Monday,False
993,2024-03-19,2024,1,3,March,Tuesday,False
994,2024-03-20,2024,1,3,March,Wednesday,False
995,2024-03-21,2024,1,3,March,Thursday,False
996,2024-03-22,2024,1,3,March,Friday,True
997,2024-03-23,2024,1,3,March,Saturday,True
998,2024-03-24,2024,1,3,March,Sunday,False
999,2024-03-25,2024,1,3,March,Monday,False
1000,2024-03-26,2024,1,3,March,Tuesday,False
1001,2024-03-27,2024,1,3,March,Wednesday,False
1002,2024-03-28,2024,1,3,March,Thursday,False
1003,2024-03-29,2024,1,3,March,Friday,True
1004,2024-03-30,2024,1,3,March,Saturday,True
1005,2024-03-31,2024,1,3,March,Sunday,False
1006,2024-04-01,2024,2,4,April,Monday,False
1007,2024-04-02,2024,2,4,April,Tuesday,False
1008,2024-04-03,2024,2,4,April,Wednesday,False
1009,2024-04-04,2024,2,4,April,Thursday,False
1010,2024-04-05,2024,2,4,April,Friday,True
1011,2024-04-06,2024,2,4,April,Saturday,True
1012,2024-04-07,2024,2,4,April,Sunday,False
1013,2024-04-08,2024,2,4,April,Monday,False
1014,2024-04-09,2024,2,4,April,Tuesday,False
1015,2024-04-10,2024,2,4,April,Wednesday,False
1016,2024-04-11,2024,2,4,April,Thursday,False
1017,2024-04-12,2024,2,4,April,Friday,True
1018,2024-04-13,2024,2,4,April,Saturday,True
1019,2024-04-14,2024,2,4,April,Sunday,False
1020,2024-04-15,2024,2,4,April,Monday,False
1021,2024-04-16,2024,2,4,April,Tuesday,False
1022,2024-04-17,2024,2,4,April,Wednesday,False
1023,2024-04-18,2024,2,4,April,Thursday,False
1024,2024-04-19,2024,2,4,April,Friday,True
1025,2024-04-20,2024,2,4,April,Saturday,True
1026,2024-04-21,2024,2,4,April,Sunday,False
1027,2024-04-22,2024,2,4,April,Monday,False
1028,2024-04-23,2024,2,4,April,Tuesday,False
1029,2024-04-24,2024,2,4,April,Wednesday,False
1030,2024-04-25,2024,2,4,April,Thursday,False
1031,2024-04-26,2024,2,4,April,Friday,True
1032,2024-04-27,2024,2,4,April,Saturday,True
1033,2024-04-28,2024,2,4,April,Sunday,False
1034,2024-04-29,2024,2,4,April,Monday,False
1035,2024-04-30,2024,2,4,April,Tuesday,False
1036,2024-05-01,2024,2,5,May,Wednesday,False
1037,2024-05-02,2024,2,5,May,Thursday,False
1038,2024-05-03,2024,2,5,May,Friday,True
1039,2024-05-04,2024,2,5,May,Saturday,True
1040,2024-05-05,2024,2,5,May,Sunday,False
1041,2024-05-06,2024,2,5,May,Monday,False
1042,2024-05-07,2024,2,5,May,Tuesday,False
1043,2024-05-08,2024,2,5,May,Wednesday,False
1044,2024-05-09,2024,2,5,May,Thursday,False
1045,2024-05-10,2024,2,5,May,Friday,True
1046,2024-05-11,2024,2,5,May,Saturday,True
1047,2024-05-12,2024,2,5,May,Sunday,False
1048,2024-05-13,2024,2,5,May,Monday,False
1049,2024-05-14,2024,2,5,May,Tuesday,False
1050,2024-05-15,2024,2,5,May,Wednesday,False
1051,2024-05-16,2024,2,5,May,Thursday,False
1052,2024-05-17,2024,2,5,May,Friday,True
1053,2024-05-18,2024,2,5,May,Saturday,True
1054,2024-05-19,2024,2,5,May,Sunday,False
1055,2024-05-20,2024,2,5,May,Monday,False
1056,2024-05-21,2024,2,5,May,Tuesday,False
1057,2024-05-22,2024,2,5,May,Wednesday,False
1058,2024-05-23,2024,2,5,May,Thursday,False
1059,2024-05-24,2024,2,5,May,Friday,True
1060,2024-05-25,2024,2,5,May,Saturday,True
1061,2024-05-26,2024,2,5,May,Sunday,False
1062,2024-05-27,2024,2,5,May,Monday,False
1063,2024-05-28,2024,2,5,May,Tuesday,False
1064,2024-05-29,2024,2,5,May,Wednesday,False
1065,2024-05-30,2024,2,5,May,Thursday,False
1066,2024-05-31,2024,2,5,May,Friday,True
1067,2024-06-01,2024,2,6,June,Saturday,True
1068,2024-06-02,2024,2,6,June,Sunday,False
1069,2024-06-03,2024,2,6,June,Monday,False
1070,2024-06-04,2024,2,6,June,Tuesday,False
1071,2024-06-05,2024,2,6,June,Wednesday,False
1072,2024-06-06,2024,2,6,June,Thursday,False
1073,2024-06-07,2024,2,6,June,Friday,True
1074,2024-06-08,2024,2,6,June,Saturday,True
1075,2024-06-09,2024,2,6,June,Sunday,False
1076,2024-06-10,2024,2,6,June,Monday,False
1077,2024-06-11,2024,2,6,June,Tuesday,False
1078,2024-06-12,2024,2,6,June,Wednesday,False
1079,2024-06-13,2024,2,6,June,Thursday,False
1080,2024-06-14,2024,2,6,June,Friday,True
1081,2024-06-15,2024,2,6,June,Saturday,True
1082,2024-06-16,2024,2,6,June,Sunday,False
1083,2024-06-17,2024,2,6,June,Monday,False
1084,2024-06-18,2024,2,6,June,Tuesday,False
1085,2024-06-19,2024,2,6,June,Wednesday,False
1086,2024-06-20,2024,2,6,June,Thursday,False
1087,2024-06-21,2024,2,6,June,Friday,True
1088,2024-06-22,2024,2,6,June,Saturday,True
1089,2024-06-23,2024,2,6,June,Sunday,False
1090,2024-06-24,2024,2,6,June,Monday,False
1091,2024-06-25,2024,2,6,June,Tuesday,False
1092,2024-06-26,2024,2,6,June,Wednesday,False
1093,2024-06-27,2024,2,6,June,Thursday,False
1094,2024-06-28,2024,2,6,June,Friday,True
1095,2024-06-29,2024,2,6,June,Saturday,True
1096,2024-06-30,2024,2,6,June,Sunday,False
1097,2024-07-01,2024,3,7,July,Monday,False
1098,2024-07-02,2024,3,7,July,Tuesday,False
1099,2024-07-03,2024,3,7,July,Wednesday,False
1100,2024-07-04,2024,3,7,July,Thursday,False
1101,2024-07-05,2024,3,7,July,Friday,True
1102,2024-07-06,2024,3,7,July,Saturday,True
1103,2024-07-07,2024,3,7,July,Sunday,False
1104,2024-07-08,2024,3,7,July,Monday,False
1105,2024-07-09,2024,3,7,July,Tuesday,False
1106,2024-07-10,2024,3,7,July,Wednesday,False
1107,2024-07-11,2024,3,7,July,Thursday,False
1108,2024-07-12,2024,3,7,July,Friday,True
1109,2024-07-13,2024,3,7,July,Saturday,True
1110,2024-07-14,2024,3,7,July,Sunday,False
1111,2024-07-15,2024,3,7,July,Monday,False
